session_id,timestamp,datetime,battery_level,screen_on,brightness,active_app_category,wifi_on,mobile_data_on,charging,cpu_usage,temperature,hotspot_on,system_estimate_min
07498059,1776605115180,2026-04-19 15:25:15,64.0,0,10.2,0,1,0,0,20.4,29.3,0,857.0
07498059,1776605160834,2026-04-19 15:26:00,64.0,0,10.2,0,1,0,0,29.5,29.4,0,857.0
07498059,1776605790781,2026-04-19 15:36:30,63.0,0,10.2,0,1,0,0,19.3,28.1,0,890.0
07498059,1776605860336,2026-04-19 15:37:40,63.0,0,10.2,0,1,0,0,41.4,28.1,0,890.0
07498059,1776605910584,2026-04-19 15:38:30,63.0,0,10.2,0,1,0,0,34.7,28.1,0,890.0
07498059,1776606066800,2026-04-19 15:41:06,63.0,0,10.2,0,1,0,0,17.9,27.9,0,890.0
07498059,1776606114539,2026-04-19 15:41:54,63.0,0,10.2,0,1,0,0,19.3,27.9,0,890.0
07498059,1776606206825,2026-04-19 15:43:26,63.0,0,10.2,0,1,0,0,30.9,28.0,0,890.0
07498059,1776606236861,2026-04-19 15:43:56,63.0,0,10.2,0,1,0,0,19.6,28.0,0,890.0
07498059,1776606279677,2026-04-19 15:44:39,63.0,0,10.2,0,1,0,0,20.4,28.1,0,890.0
07498059,1776606378541,2026-04-19 15:46:18,63.0,0,10.2,0,1,0,0,18.7,28.0,0,890.0
07498059,1776606456278,2026-04-19 15:47:36,63.0,0,10.2,0,1,0,0,20.4,28.1,0,890.0
07498059,1776606556902,2026-04-19 15:49:16,63.0,0,10.2,0,1,0,0,33.2,28.1,0,890.0
07498059,1776607200989,2026-04-19 16:00:00,63.0,0,10.2,0,1,0,0,31.7,28.1,0,890.0
07498059,1776608836284,2026-04-19 16:27:16,63.0,0,10.2,0,1,0,0,33.3,28.1,0,890.0
07498059,1776608907466,2026-04-19 16:28:27,63.0,0,10.2,0,1,0,0,20.7,28.1,0,863.0
07498059,1776609123069,2026-04-19 16:32:03,63.0,0,10.2,0,1,0,0,60.7,28.9,0,860.0
07498059,1776609238159,2026-04-19 16:33:58,63.0,1,9.8,5,1,0,0,57.5,29.1,0,858.0
07498059,1776609268204,2026-04-19 16:34:28,62.0,1,9.8,0,1,0,0,49.1,29.7,0,603.0
07498059,1776609298245,2026-04-19 16:34:58,62.0,0,9.8,0,1,0,0,76.1,29.6,0,602.0
07498059,1776609329763,2026-04-19 16:35:29,62.0,0,11.0,0,1,0,0,30.4,29.6,0,602.0
07498059,1776609658403,2026-04-19 16:40:58,62.0,1,11.0,0,1,0,0,66.4,30.0,0,596.0
07498059,1776609688474,2026-04-19 16:41:28,62.0,1,11.0,0,1,0,0,37.8,30.0,0,596.0
07498059,1776609718505,2026-04-19 16:41:58,62.0,1,11.0,0,1,0,0,40.5,30.0,0,595.0
07498059,1776609748539,2026-04-19 16:42:28,62.0,1,11.0,0,1,0,0,37.8,30.0,0,595.0
07498059,1776609778623,2026-04-19 16:42:58,62.0,1,11.0,0,1,0,0,34.9,30.0,0,594.0
07498059,1776609808674,2026-04-19 16:43:28,61.0,1,11.0,0,1,0,0,38.2,30.6,0,777.0
07498059,1776609838711,2026-04-19 16:43:58,61.0,1,11.0,0,1,0,0,47.4,30.6,0,776.0
07498059,1776609868749,2026-04-19 16:44:28,61.0,1,11.0,0,1,0,0,41.4,30.6,0,776.0
07498059,1776609898797,2026-04-19 16:44:58,61.0,1,11.0,0,1,0,0,38.9,30.6,0,775.0
07498059,1776609928834,2026-04-19 16:45:28,61.0,1,11.0,0,1,0,0,43.3,30.6,0,775.0
07498059,1776609958861,2026-04-19 16:45:58,61.0,1,11.0,0,1,0,0,43.5,30.6,0,774.0
07498059,1776609988931,2026-04-19 16:46:28,61.0,1,11.0,0,1,0,0,49.8,30.6,0,774.0
07498059,1776610018985,2026-04-19 16:46:58,61.0,1,11.0,0,1,0,0,40.7,30.6,0,773.0
07498059,1776610049041,2026-04-19 16:47:29,60.0,1,11.0,0,1,0,0,34.9,32.7,0,510.0
07498059,1776610079097,2026-04-19 16:47:59,60.0,1,11.0,0,1,0,0,34.9,32.7,0,509.0
07498059,1776610109125,2026-04-19 16:48:29,60.0,1,11.0,0,1,0,0,43.3,32.7,0,509.0
07498059,1776610139149,2026-04-19 16:48:59,60.0,1,11.0,0,1,0,0,32.7,32.7,0,508.0
07498059,1776610169209,2026-04-19 16:49:29,60.0,1,11.0,0,1,0,0,33.4,32.7,0,508.0
07498059,1776610199245,2026-04-19 16:49:59,60.0,1,11.0,0,1,0,0,45.7,32.7,0,507.0
07498059,1776610229269,2026-04-19 16:50:29,59.0,1,11.0,0,1,0,0,34.9,33.9,0,674.0
07498059,1776610259314,2026-04-19 16:50:59,59.0,1,11.0,0,1,0,0,34.9,33.9,0,673.0
07498059,1776610289406,2026-04-19 16:51:29,59.0,1,11.0,0,1,0,0,34.8,33.9,0,673.0
